Date,Store,Region,Category,Product,Revenue,Quantity,Cost
2022-05-23,Store A,East,Electronics,Laptop,5000.0,4,3073.55
2022-01-24,Store B,West,Office Supplies,Paper,80.0,4,54.7
2022-11-28,Store B,West,Furniture,Desk,3000.0,3,2040.92
2022-08-22,Store B,West,Office Supplies,Paper,100.0,4,62.32
2022-11-28,Store D,Central,Furniture,Shelf,1200.0,2,821.05
2022-09-05,Store D,Central,Electronics,Monitor,1000.0,2,692.55
2022-11-28,Store C,South,Office Supplies,Folder,75.0,2,51.54
2023-12-25,  Store A  ,East,Electronics ,Mouse,300.0,4,188.87
2023-02-20,Store B,West,Electronics,Keyboard,300.0,3,195.42
2023-11-06,Store A,East,Office Supplies,Pen,50.0,2,31.79
2022-05-09,Store D,Central,Electronics,Keyboard,400.0,4,259.58
2022-04-04,Store A,East,Furniture,Table,1600.0,4,1037.66
2022-08-22,Store C,South,Office Supplies,Pen,50.0,2,30.41
2022-02-28,Store C,South,Furniture,Table,2000.0,2,1244.97
2023-11-27,Store C,South,Furniture,Chair,1666.67,2,1077.43
2022-11-21,Store D,Central,Electronics,Mouse,300.0,5,198.3
2023-12-18,Store B,West,Electronics,Laptop,5000.0,3,3416.76
2022-08-29,Store C,South,Office Supplies,Folder,75.0,2,46.37
2023-04-10,Store B,West,Office Supplies,Stapler,60.0,3,40.27
2022-06-27,Store B,West,Electronics,Mouse,200.0,2,137.63
2023-02-27,Store C,South,Office Supplies,Stapler,53.33,2,36.94
2023-11-20,Store D,Central,Office Supplies,Folder,60.0,4,40.76
15/05/2023,Store B,West,Electronics,Laptop,5000.0,4,3236.21
2022-05-09,Store B,West,Office Supplies,Paper,50.0,1,34.02
2023-10-30,Store D,Central,Furniture,Table,2000.0,2,1340.12
2022-07-18,Store B,West,Furniture,Shelf,900.0,3,600.81
2023-03-06,Store D,Central,Electronics,Monitor,750.0,1,
2023-11-13,Store A,East,Furniture,Table,1500.0,3,1040.37
2023-11-06,Store B,West,Office Supplies,Paper,50.0,1,31.2
2023-05-01,Store C,South,Office Supplies,Paper,66.67,2,45.81
2023-08-28,Store A,East,Furniture,Desk,2400.0,4,1471.82
2023-01-02,Store D,Central,Furniture,Desk,3000.0,3,1858.74
2022-09-12,Store D,Central,Furniture,Shelf,1200.0,5,835.76
2023-04-10,Store D,Central,Furniture,Shelf,1200.0,4,803.29
2023-09-25,Store C,South,Furniture,Table,1600.0,4,
2022-06-06,Store A,East,Office Supplies,Pen,50.0,2,30.34
2023-07-17,Store A,East,Office Supplies,Folder,75.0,5,48.89
2023-10-02,Store A,East,Furniture,Table,1600.0,4,1119.7
14/03/2022,Store D,Central,Office Supplies,Pen,37.5,3,26.05
2022-07-11,Store C,South,Furniture,Shelf,900.0,3,543.88
2023-12-11,Store D,Central,Electronics,Keyboard,400.0,3,260.2
2022-06-20,Store D,Central,Electronics,Mouse,300.0,3,180.67
2023-11-20,Store C,South,Electronics,Mouse,200.0,2,131.63
2023-10-16,Store B,West,Electronics,Laptop,5000.0,3,3145.85
2022-10-24,Store D,Central,Furniture,Shelf,1200.0,4,765.26
2023-03-06,Store C,South,Furniture,Chair,1875.0,3,1160.23
2023-12-11,Store B,West,Furniture,Shelf,900.0,3,563.0
2023-05-08,Store C,South,Furniture,Desk,2250.0,3,
2022-01-03,Store A,East,Electronics,Laptop,2500.0,1,1654.08
2023-10-30,Store C,South,Office Supplies,Paper,100.0,5,61.99
2023-02-06,Store B,West,Electronics,Keyboard,400.0,5,244.34
2023-04-24,Store A,East,Furniture,Table,2000.0,2,1356.71
2022-02-21,Store D,Central,Office Supplies,Pen,37.5,3,22.8
2022-05-02,Store A,East,Furniture,Shelf,900.0,3,591.93
2023-07-03,Store B,West,Electronics,Mouse,300.0,2,198.89
2022-10-24,Store C,South,Electronics,Keyboard,400.0,4,
2022-02-14,Store C,South,Office Supplies,Paper,100.0,5,68.08
2023-07-03,Store A,East,Office Supplies,Paper,50.0,1,32.78
2023-09-18,Store B,West,Electronics,Monitor,1125.0,3,758.98
2023-02-06,Store B,West,Electronics,Mouse,240.0,4,153.44
2023-08-28,Store D,Central,Electronics,Keyboard,400.0,2,251.03
16/01/2023,Store A,East,Office Supplies,Paper,0.0,1,32.61
2023-12-11,Store B,West,Office Supplies,Folder,75.0,3,52.27
2023-01-02,Store D,Central,Electronics,Mouse,300.0,3,195.97
2022-09-26,Store C,South,Furniture,Chair,1666.67,2,1013.61
2022-01-31,Store C,South,Electronics,Keyboard,400.0,5,266.32
2022-11-21,Store B,West,Electronics,Monitor,1500.0,2,923.1
2023-08-28,Store A,East,Electronics,Laptop,5000.0,2,3384.55
2023-05-22,Store A,East,Office Supplies,Stapler,80.0,3,51.95
2023-05-08,Store D,Central,Furniture,Desk,3000.0,3,2003.86
2023-05-15,Store C,South,Office Supplies,Paper,100.0,5,68.17
2022-08-08,Store A,East,Office Supplies,Folder,75.0,5,49.01
2022-06-27,Store D,Central,Office Supplies,Folder,60.0,4,37.22
2022-01-10,Store B,West,Furniture,Desk,3000.0,2,1894.93
2022-04-25,Store D,Central,Electronics,Keyboard,400.0,5,260.08
2023-10-23,Store C,South,Furniture,Chair,2500.0,3,
2023-05-01,Store D,Central,Office Supplies,Folder,60.0,4,38.14
2022-04-18,Store C,South,Electronics,Keyboard,400.0,2,268.27
2022-07-25,Store A,East,Furniture,Shelf,1200.0,3,822.1
2022-08-08,Store D,Central,Electronics,Mouse,300.0,5,183.01
2022-11-07,Store A,East,Furniture,Shelf,1200.0,4,766.78
2023-01-09,Store B,West,Furniture,Shelf,800.0,2,504.19
2022-08-22,Store A,East,Office Supplies,Folder,75.0,3,45.49
2023-08-07,Store A,East,Office Supplies,Paper,66.67,2,43.33
2023-06-12,Store D,Central,Electronics,Monitor,1500.0,4,971.79
2023-09-18,Store D,Central,Furniture,Chair,2500.0,3,1596.32
2022-07-18,Store C,South,Furniture,Shelf,1200.0,5,725.07
2022-12-19,Store D,Central,Electronics,Laptop,5000.0,2,3332.95
2023-08-07,Store D,Central,Electronics,Monitor,1200.0,4,795.91
2023-05-01,Store A,East,Office Supplies,Pen,25.0,1,17.15
2023-05-01,Store A,East,Furniture,Chair,2500.0,4,1598.75
2023-08-28,Store A,East,Electronics,Laptop,3750.0,3,2443.87
2022-05-09,Store D,Central,Electronics,Laptop,5000.0,2,3365.0
2023-04-17,Store B,West,Furniture,Table,1000.0,1,653.34
2023-06-26,  Store A  ,East,Office Supplies ,Folder,56.25,3,37.67
2022-10-10,  Store A  ,East,Furniture ,Shelf,1200.0,5,742.23
2022-05-30,Store D,Central,Electronics,Keyboard,300.0,3,202.24
2022-08-15,Store D,Central,Furniture,Desk,2000.0,2,1230.32
2022-08-22,Store D,Central,Electronics,Monitor,1200.0,4,778.82
2022-06-13,Store D,Central,Furniture,Desk,3000.0,2,1802.1
2022-09-19,Store A,East,Electronics,Keyboard,300.0,3,181.12
2023-10-23,Store D,Central,Office Supplies,Paper,50.0,1,30.96
2022-08-08,Store C,South,Electronics,Mouse,150.0,1,102.52
2022-09-12,Store D,Central,Furniture,Chair,2500.0,3,1540.84
2022-08-29,Store A,East,Office Supplies,Folder,75.0,5,50.16
2023-05-15,Store C,South,Office Supplies,Paper,100.0,3,68.16
2022-02-21,Store A,East,Furniture,Shelf,1200.0,4,813.85
2023-05-01,Store B,West,Furniture,Shelf,800.0,2,539.92
2023-03-20,Store B,West,Furniture,Desk,2250.0,3,1468.35
2023-06-12,Store D,Central,Furniture,Desk,2250.0,3,1510.16
2022-11-21,Store A,East,Office Supplies,Paper,75.0,3,47.95
2022-01-17,Store B,West,Office Supplies,Paper,100.0,5,67.83
2023-08-28,Store D,Central,Electronics,Monitor,1500.0,5,905.28
2023-04-17,Store B,West,Office Supplies,Pen,33.33,2,20.06
2023-05-22,Store B,West,Office Supplies,Pen,37.5,3,25.08
2023-06-05,Store C,South,Furniture,Desk,2250.0,3,1554.29
2022-11-07,Store B,West,Office Supplies,Pen,40.0,4,26.57
2023-03-27,Store A,East,Electronics,Laptop,5000.0,2,3124.19
2023-01-16,Store C,South,Electronics,Monitor,1500.0,4,908.41
2022-06-20,Store B,West,Electronics,Monitor,750.0,1,475.61
2022-11-28,Store B,West,Office Supplies,Stapler,64.0,4,44.71
2023-05-29,Store D,Central,Furniture,Chair,2500.0,5,1545.18
2022-08-01,Store D,Central,Furniture,Table,1500.0,3,989.24
2022-01-17,Store D,Central,Furniture,Chair,2500.0,2,1621.07
2022-08-15,Store A,East,Electronics,Mouse,200.0,2,125.7
2022-03-14,Store A,East,Furniture,Table,2000.0,4,1388.22
2023-03-06,Store C,South,Office Supplies,Folder,50.0,2,30.91
2022-01-24,Store B,West,Furniture,Desk,3000.0,2,1892.55
2023-05-08,Store D,Central,Furniture,Shelf,600.0,1,415.52
2023-03-13,Store D,Central,Electronics,Laptop,5000.0,3,3197.83
2022-11-28,Store A,East,Furniture,Table,2000.0,5,1293.37
2023-03-27,Store D,Central,Furniture,Desk,1500.0,1,944.73
2022-01-03,  Store D  ,Central,Electronics ,Keyboard,400.0,5,247.69
2022-10-10,Store B,West,Office Supplies,Stapler,40.0,1,27.66
2022-04-04,Store B,West,Furniture,Table,2000.0,2,1358.87
2022-05-02,Store A,East,Electronics,Keyboard,200.0,1,131.52
2022-03-07,Store D,Central,Electronics,Monitor,1500.0,2,988.63
2023-04-03,Store C,South,Office Supplies,Paper,50.0,1,
2023-09-25,Store A,East,Electronics,Laptop,5000.0,3,3257.41
2023-01-09,Store D,Central,Electronics,Mouse,300.0,5,196.85
2022-03-28,Store A,East,Electronics,Mouse,150.0,1,104.94
2023-05-29,Store A,East,Office Supplies,Folder,75.0,4,45.04
2023-08-21,Store B,West,Office Supplies,Stapler,80.0,2,48.85
2023-02-13,Store C,South,Electronics,Keyboard,400.0,4,261.25
2023-12-18,Store C,South,Electronics,Mouse,225.0,3,140.22
2022-02-28,Store B,West,Furniture,Table,1000.0,1,642.74
2022-03-14,Store A,East,Furniture,Chair,2500.0,4,1709.46
2023-07-24,Store C,South,Electronics,Monitor,1500.0,3,1017.64
2023-03-20,Store B,West,Office Supplies,Pen,25.0,1,
2023-07-10,Store A,East,Furniture,Shelf,1200.0,5,828.38
2022-08-01,Store D,Central,Office Supplies,Pen,50.0,3,30.18
2023-11-13,Store C,South,Furniture,Table,2000.0,2,1256.76
2022-08-01,Store B,West,Electronics,Monitor,750.0,1,475.63
2023-03-27,Store B,West,Furniture,Chair,2000.0,4,1366.32
2022-01-17,Store B,West,Electronics,Keyboard,266.67,2,180.82
2023-08-14,Store D,Central,Office Supplies,Stapler,80.0,2,48.61
2023-10-16,Store A,East,Electronics,Mouse,150.0,1,93.14
2023-03-27,Store B,West,Furniture,Desk,2250.0,3,1570.93
2023-12-04,Store A,East,Office Supplies,Folder,56.25,3,37.05
2023-03-13,Store B,West,Furniture,Desk,3000.0,5,1959.44
2022-03-21,Store C,South,Office Supplies,Stapler,53.33,2,32.3
2022-07-04,Store A,East,Electronics,Keyboard,400.0,3,259.65
2022-04-18,Store D,Central,Furniture,Desk,3000.0,5,1819.13
2022-11-07,Store D,Central,Office Supplies,Stapler,80.0,2,52.8
2022-05-16,Store D,Central,Office Supplies,Pen,33.33,2,20.08
2022-10-31,Store D,Central,Electronics,Laptop,3750.0,3,2513.92
2022-08-08,Store C,South,Office Supplies,Folder,37.5,1,25.67
2022-10-10,Store A,East,Office Supplies,Stapler,53.33,2,36.4
2023-03-06,Store D,Central,Furniture,Table,1500.0,3,958.55
2023-11-13,Store C,South,Electronics,Laptop,5000.0,2,3018.04
2022-11-28,Store C,South,Office Supplies,Pen,25.0,1,16.2
2022-11-07,Store C,South,Furniture,Chair,1875.0,3,1234.18
2022-11-07,  Store C  ,South,Office Supplies ,Pen,50.0,3,34.01
2022-08-29,Store A,East,Office Supplies,Paper,66.67,2,42.49
2023-12-04,Store C,South,Office Supplies,Folder,75.0,5,
20/06/2022,Store B,West,Furniture,Shelf,1200.0,3,823.14
2023-04-10,Store B,West,Furniture,Desk,3000.0,5,1956.5
2022-09-12,Store A,East,Furniture,Shelf,900.0,3,624.23
2022-04-25,Store D,Central,Electronics,Keyboard,400.0,2,263.2
2023-02-20,Store B,West,Electronics,Laptop,5000.0,5,
2023-07-17,Store C,South,Office Supplies,Pen,50.0,4,33.25
2023-04-17,Store A,East,Electronics,Mouse,200.0,2,130.12
2023-01-16,Store B,West,Electronics,Mouse,150.0,1,103.62
2022-02-14,Store C,South,Office Supplies,Stapler,80.0,4,51.09
2023-09-25,Store A,East,Furniture,Table,2000.0,2,1386.32
2022-09-26,Store D,Central,Electronics,Monitor,1500.0,5,915.61
2023-10-16,Store D,Central,Office Supplies,Paper,50.0,1,
2022-05-09,Store D,Central,Office Supplies,Stapler,53.33,2,34.77
2023-12-04,Store C,South,Electronics,Laptop,5000.0,5,3215.48
2022-12-12,Store B,West,Furniture,Desk,3000.0,2,1843.03
2023-01-30,Store A,East,Office Supplies,Paper,100.0,3,64.58
24/10/2022,Store C,South,Office Supplies,Stapler,64.0,4,43.18
2023-05-01,Store D,Central,Furniture,Desk,2250.0,3,1438.88
2022-02-14,Store C,South,Electronics,Monitor,1000.0,2,651.03
2023-05-22,Store C,South,Electronics,Keyboard,400.0,3,258.12
2023-01-02,Store C,South,Furniture,Shelf,1200.0,4,773.04
2023-04-17,  Store A  ,East,Furniture ,Chair,2500.0,5,
20/06/2022,Store A,East,Electronics,Mouse,300.0,4,207.74
2022-04-04,Store B,West,Office Supplies,Stapler,80.0,3,48.33
2022-02-07,Store B,West,Office Supplies,Stapler,53.33,2,36.91
2022-09-05,Store A,East,Furniture,Desk,2000.0,2,1207.01
2022-07-04,Store A,East,Office Supplies,Folder,56.25,3,37.96
2023-08-21,Store C,South,Office Supplies,Paper,66.67,2,40.56
2022-03-14,Store C,South,Electronics,Keyboard,400.0,4,272.66
2022-06-13,Store C,South,Office Supplies,Stapler,80.0,4,50.5
2022-10-17,Store A,East,Electronics,Keyboard,266.67,2,176.54
2022-05-09,Store D,Central,Electronics,Laptop,5000.0,2,3333.04
2022-07-11,Store A,East,Electronics,Laptop,4000.0,4,2638.46
2022-10-24,Store C,South,Electronics,Laptop,5000.0,4,3208.47
2022-06-06,Store C,South,Office Supplies,Stapler,60.0,3,39.77
2023-01-02,Store C,South,Office Supplies,Pen,50.0,2,32.83
2022-07-04,Store D,Central,Electronics,Laptop,2500.0,1,1592.09
2022-01-17,Store D,Central,Electronics,Keyboard,400.0,5,241.93
2023-03-13,Store D,Central,Furniture,Table,1000.0,1,611.73
2023-04-03,Store D,Central,Furniture,Table,1000.0,1,627.07
18/04/2022,Store A,East,Office Supplies,Folder,56.25,3,37.91
2022-12-26,Store A,East,Furniture,Desk,1500.0,1,944.65
03/04/2023,Store B,West,Electronics,Keyboard,400.0,3,269.12
2023-07-17,Store D,Central,Furniture,Desk,3000.0,3,1976.81
2023-08-14,Store A,East,Furniture,Desk,2400.0,4,1582.94
2022-05-09,Store A,East,Electronics,Laptop,3333.33,2,2180.31
2022-10-31,Store B,West,Electronics,Laptop,4000.0,4,2423.01
2022-12-19,Store A,East,Office Supplies,Pen,40.0,4,27.47
2022-11-14,Store B,West,Office Supplies,Paper,100.0,4,
2023-08-21,Store D,Central,Electronics,Keyboard,266.67,2,172.29
2022-10-24,Store A,East,Furniture,Shelf,1200.0,3,781.36
2023-12-04,Store A,East,Electronics,Keyboard,400.0,2,265.28
2022-04-25,Store D,Central,Office Supplies,Paper,50.0,1,31.19
2023-12-11,Store D,Central,Furniture,Desk,2000.0,2,1233.51
2022-04-25,Store B,West,Office Supplies,Paper,100.0,5,63.8
2023-11-27,Store C,South,Furniture,Shelf,1200.0,4,793.92
2023-01-16,Store C,South,Electronics,Laptop,5000.0,3,3293.3
2023-03-13,Store D,Central,Furniture,Table,2000.0,5,1271.92
2023-01-02,Store D,Central,Furniture,Table,2000.0,5,1284.02
2022-03-14,Store A,East,Electronics,Keyboard,400.0,5,248.27
2022-04-04,Store A,East,Electronics,Laptop,5000.0,4,3044.89
2023-10-23,Store B,West,Office Supplies,Folder,75.0,3,48.59
2022-06-13,Store D,Central,Electronics,Monitor,1125.0,3,741.24
2023-01-02,Store C,South,Furniture,Table,2000.0,4,1265.84
2022-07-04,Store D,Central,Electronics,Laptop,5000.0,2,3364.04
2023-02-13,Store B,West,Electronics,Laptop,2500.0,1,1715.76
2023-08-21,Store C,South,Office Supplies,Stapler,60.0,3,
2023-09-25,Store A,East,Furniture,Chair,2500.0,5,1611.38
2022-08-22,Store C,South,Electronics,Mouse,240.0,4,159.84
2023-05-22,Store C,South,Office Supplies,Paper,50.0,1,34.37
2022-11-28,Store D,Central,Furniture,Desk,3000.0,5,1937.53
2023-08-07,Store A,East,Furniture,Chair,1250.0,1,852.57
2022-09-26,Store B,West,Office Supplies,Pen,50.0,5,31.65
2023-01-16,Store B,West,Office Supplies,Paper,66.67,2,42.72
2022-08-15,Store A,East,Electronics,Monitor,750.0,1,503.54
2022-08-01,Store C,South,Furniture,Shelf,1200.0,4,833.12
17/07/2023,Store B,West,Furniture,Shelf,800.0,2,510.56
05/12/2022,Store A,East,Electronics,Laptop,4000.0,4,2519.62
2023-12-04,Store B,West,Office Supplies,Folder,75.0,5,49.3
2023-07-24,Store A,East,Office Supplies,Pen,40.0,4,25.9
2022-01-03,  Store C  ,South,Furniture ,Table,1333.33,2,
2023-11-13,Store A,East,Office Supplies,Stapler,53.33,2,33.52
2022-09-05,Store C,South,Electronics,Monitor,1500.0,5,1005.25
2022-04-18,Store A,East,Electronics,Monitor,1000.0,2,654.93
2022-07-04,Store B,West,Furniture,Shelf,1200.0,0,803.35
2022-06-20,Store D,Central,Electronics,Monitor,1500.0,5,955.46
2022-11-21,  Store A  ,East,Furniture ,Table,1333.33,2,848.13
2023-10-02,Store B,West,Office Supplies,Folder,60.0,4,40.0
2023-09-25,Store D,Central,Electronics,Mouse,225.0,3,148.32
2022-06-27,Store D,Central,Office Supplies,Paper,100.0,2,65.39
2023-10-16,Store D,Central,Office Supplies,Folder,75.0,5,
2022-08-29,Store C,South,Furniture,Shelf,900.0,3,614.45
2022-12-05,Store D,Central,Furniture,Shelf,1200.0,4,739.74
2023-02-06,Store A,East,Electronics,Keyboard,300.0,3,197.34
2022-05-02,Store A,East,Electronics,Monitor,1500.0,5,911.48
15/05/2023,Store B,West,Office Supplies,Folder,75.0,5,52.43
2022-10-17,Store D,Central,Office Supplies,Stapler,80.0,4,
2022-03-28,Store D,Central,Electronics,Monitor,1500.0,4,1023.98
2023-04-24,Store B,West,Electronics,Monitor,1500.0,4,983.9
2023-05-15,Store C,South,Electronics,Keyboard,400.0,5,260.05
2022-11-07,Store C,South,Office Supplies,Pen,50.0,3,30.68
2023-06-19,Store D,Central,Office Supplies,Pen,50.0,4,30.05
2022-03-14,  Store D  ,Central,Office Supplies ,Paper,100.0,3,68.78
2023-10-30,Store C,South,Furniture,Table,2000.0,4,1304.5
2023-02-06,Store C,South,Electronics,Keyboard,200.0,1,136.92
2022-06-13,Store D,Central,Furniture,Desk,3000.0,2,1939.01
2023-02-13,Store A,East,Furniture,Shelf,1200.0,4,750.38
2022-11-21,Store A,East,Electronics,Monitor,1500.0,5,988.47
2023-06-26,Store A,East,Electronics,Keyboard,400.0,2,268.01
2022-08-01,Store D,Central,Electronics,Mouse,0.0,5,194.25
18/09/2023,Store D,Central,Furniture,Desk,2250.0,3,
2023-07-17,Store A,East,Office Supplies,Pen,50.0,5,32.92
2023-06-05,Store A,East,Furniture,Table,2000.0,3,1368.79
2023-11-20,  Store A  ,East,Electronics ,Laptop,5000.0,3,3053.47
2022-08-22,Store B,West,Office Supplies,Stapler,60.0,3,38.33
2023-07-24,Store A,East,Office Supplies,Paper,75.0,3,49.76
20/02/2023,Store A,East,Furniture,Desk,3000.0,3,1928.63
2023-11-27,Store C,South,Office Supplies,Pen,50.0,2,31.65
2022-08-15,Store C,South,Office Supplies,Stapler,80.0,4,50.99
2022-09-19,Store C,South,Office Supplies,Pen,50.0,5,34.04
2022-06-27,Store C,South,Furniture,Shelf,0.0,2,831.84
2023-06-05,Store B,West,Furniture,Shelf,1200.0,4,786.11
2023-02-06,Store C,South,Furniture,Table,2000.0,3,1280.56
2022-10-24,Store B,West,Electronics,Monitor,1200.0,4,725.66
2023-12-18,Store D,Central,Office Supplies,Pen,40.0,4,25.49
2022-03-21,Store D,Central,Office Supplies,Pen,40.0,4,27.66
20/06/2022,Store C,South,Office Supplies,Paper,66.67,2,43.39
2023-01-02,Store D,Central,Furniture,Chair,1875.0,3,1181.94
2023-07-17,Store C,South,Electronics,Keyboard,400.0,5,269.97
2022-03-21,Store D,Central,Furniture,Chair,2500.0,5,1532.46
10/01/2022,Store C,South,Furniture,Table,1600.0,4,1115.67
2022-12-26,  Store B  ,West,Office Supplies ,Folder,56.25,3,37.53
2023-04-10,Store C,South,Office Supplies,Pen,50.0,2,34.85
2023-08-14,Store C,South,Electronics,Keyboard,266.67,2,163.3
2023-03-13,Store B,West,Furniture,Desk,2000.0,2,1238.62
2022-02-07,Store C,South,Furniture,Table,2000.0,4,
25/07/2022,Store B,West,Electronics,Mouse,300.0,4,188.36
2023-09-11,Store A,East,Electronics,Laptop,3750.0,3,2469.17
2023-09-04,Store A,East,Office Supplies,Pen,50.0,2,30.07
2022-06-20,Store D,Central,Office Supplies,Stapler,64.0,4,40.74
2023-01-30,Store B,West,Office Supplies,Folder,37.5,1,24.51
2023-05-08,Store B,West,Office Supplies,Folder,50.0,2,33.44
2022-10-10,Store A,East,Office Supplies,Folder,60.0,4,38.32
2023-12-18,Store B,West,Office Supplies,Pen,40.0,4,25.04
21/02/2022,Store A,East,Electronics,Mouse,300.0,4,206.13
2022-12-26,Store C,South,Furniture,Chair,2000.0,4,1349.93
2022-06-06,Store A,East,Furniture,Table,1600.0,4,
2022-10-24,Store C,South,Furniture,Chair,1250.0,1,750.56
2023-06-12,Store D,Central,Office Supplies,Stapler,40.0,1,27.81
2022-01-10,Store D,Central,Electronics,Monitor,1125.0,3,686.44
2022-11-07,Store A,East,Furniture,Table,1500.0,3,957.85
2023-02-06,Store D,Central,Furniture,Chair,1666.67,2,1165.02
2022-08-08,Store C,South,Furniture,Chair,1666.67,2,1021.15
2022-07-11,Store D,Central,Electronics,Keyboard,400.0,2,267.94
2023-08-28,Store B,West,Furniture,Shelf,225.0,1,146.25
2022-07-18,Store A,East,Office Supplies,Folder,37.5,1,22.81
2023-11-06,Store B,West,Electronics,Keyboard,320.0,4,217.35
2022-03-14,Store D,Central,Office Supplies,Stapler,0.0,5,53.66
2023-10-02,Store B,West,Electronics,Keyboard,200.0,1,139.16
2023-12-18,Store A,East,Office Supplies,Stapler,80.0,5,
2023-10-30,Store D,Central,Office Supplies,Pen,25.0,1,16.88
2023-05-15,Store B,West,Electronics,Laptop,5000.0,3,3155.69
2023-09-25,Store B,West,Office Supplies,Pen,50.0,5,32.82
2023-07-17,Store A,East,Office Supplies,Stapler,80.0,2,48.16
2023-01-16,Store C,South,Office Supplies,Folder,75.0,2,51.97
2022-08-08,Store A,East,Furniture,Chair,1666.67,2,1131.22
2023-01-16,Store C,South,Electronics,Keyboard,400.0,2,240.92
2022-02-28,Store D,Central,Furniture,Table,1333.33,2,867.44
2022-09-19,Store A,East,Electronics,Mouse,200.0,2,
2023-10-02,Store D,Central,Electronics,Keyboard,400.0,4,271.64
2023-10-02,Store B,West,Furniture,Table,1333.33,2,906.5
2023-10-23,Store B,West,Office Supplies,Pen,50.0,5,31.07
2022-06-27,Store D,Central,Office Supplies,Pen,37.5,3,25.01
2023-11-06,Store A,East,Electronics,Mouse,300.0,5,183.93
2023-05-15,Store C,South,Office Supplies,Pen,50.0,5,
2022-09-05,Store C,South,Electronics,Monitor,1500.0,2,947.77
2022-12-05,Store A,East,Office Supplies,Stapler,40.0,1,25.12
2023-06-19,Store A,East,Electronics,Laptop,5000.0,4,3325.21
